药品名称,厂家,start_date,减少数量,增加数量,期初金额(进价),期初金额占比,previous_增加数量,is_outlier,减少数量_adjusted
制五味子,统货,2021-10-31,4.0,10.0,2280.0,1.0,0.0,0,4.0
制五味子,统货,2021-11-30,37.8,41.8,3800.0,1.0,10.0,1,30.05999999999998
制五味子,统货,2021-12-31,20.9,18.9,1520.0,1.0,41.8,0,20.9
制五味子,统货,2022-01-31,12.0,12.0,3040.0,1.0,18.9,0,12.0
制五味子,统货,2022-02-28,7.0,6.0,3420.0,1.0,12.0,0,7.0
制五味子,统货,2022-03-31,14.0,10.0,3040.0,1.0,6.0,0,14.0
制五味子,统货,2022-04-30,2.0,10.0,4180.0,1.0,10.0,1,2.6
制五味子,统货,2022-05-31,13.0,7.0,1520.0,1.0,10.0,0,13.0
制五味子,统货,2022-06-30,12.0,16.0,2280.0,1.0,7.0,0,12.0
制五味子,统货,2022-07-31,18.0,20.0,3040.0,1.0,16.0,1,16.799999999999997
制五味子,统货,2022-08-31,21.0,12.0,2280.0,1.0,20.0,1,20.099999999999998
制五味子,统货,2022-09-30,16.0,27.0,6840.0,1.0,12.0,0,16.0
制五味子,统货,2022-10-31,15.0,9.0,3800.0,1.0,27.0,0,15.0
制五味子,统货,2022-11-30,10.0,15.0,4560.0,1.0,9.0,1,10.6
制五味子,统货,2022-12-31,13.0,24.0,4940.0,1.0,15.0,0,13.0
制五味子,统货,2023-01-31,13.0,0.0,4940.0,1.0,24.0,0,13.0
制五味子,统货,2023-02-28,20.0,16.0,4180.0,1.0,0.0,0,20.0
制五味子,统货,2023-03-31,21.0,29.0,4180.0,1.0,16.0,1,20.7
制五味子,统货,2023-04-30,27.0,30.0,5320.0,1.0,29.0,1,25.199999999999996
制五味子,统货,2023-05-31,23.0,11.0,4560.0,1.0,30.0,0,23.0
制五味子,统货,2023-06-30,21.0,27.0,3420.0,1.0,11.0,0,21.0
制五味子,统货,2023-07-31,26.0,30.0,8360.0,1.0,27.0,0,26.0
制五味子,统货,2023-08-31,24.0,20.0,5320.0,1.0,30.0,0,24.0
制五味子,统货,2023-09-30,32.0,30.0,6460.0,1.0,20.0,1,30.499999999999996
制五味子,统货,2023-10-31,28.0,30.0,3420.0,1.0,30.0,0,28.0
制五味子,统货,2023-11-30,23.0,20.0,4560.0,1.0,30.0,0,23.0
制五味子,统货,2023-12-31,38.0,55.0,1140.0,1.0,20.0,1,36.199999999999996
制五味子,统货,2024-01-31,24.0,20.0,9500.0,1.0,55.0,0,24.0
制五味子,统货,2024-02-29,17.0,5.0,4940.0,1.0,20.0,1,18.8
制五味子,统货,2024-03-31,40.0,40.0,6080.0,1.0,5.0,1,39.4
制五味子,统货,2024-04-30,34.0,35.0,9880.0,1.0,40.0,0,34.0
制五味子,统货,2024-05-31,22.0,46.0,5320.0,1.0,35.0,0,22.0
制五味子,统货,2024-06-30,29.0,10.0,3800.0,1.0,46.0,0,29.0
制五味子,统货,2024-07-31,29.0,30.0,7980.0,1.0,10.0,0,29.0
制五味子,统货,2024-08-31,21.0,15.0,6460.0,1.0,30.0,0,21.0
制香附,统货,2020-06-30,11.0,29.0,532.0,1.0,0.0,0,11.0
制香附,统货,2020-07-31,6.0,0.0,364.0,1.0,29.0,1,6.25
制香附,统货,2020-08-31,6.0,0.0,196.0,1.0,0.0,0,6.0
制香附,统货,2020-09-30,18.0,20.0,420.0,1.0,0.0,1,16.949999999999996
制香附,统货,2020-10-31,0.0,0.0,252.0,1.0,20.0,1,1.2000000000000002
制香附,统货,2020-11-30,19.0,20.0,280.0,1.0,0.0,1,18.75
制香附,统货,2020-12-31,10.0,0.0,112.0,1.0,20.0,0,10.0
制香附,统货,2021-01-31,10.0,30.0,280.0,1.0,0.0,0,10.0
制香附,统货,2021-02-28,6.0,0.0,392.0,1.0,30.0,0,6.0
制香附,统货,2021-03-31,12.0,10.0,56.0,1.0,0.0,0,12.0
制香附,统货,2021-04-30,18.0,14.0,392.0,1.0,10.0,0,18.0
制香附,统货,2021-05-31,8.0,10.0,0.0,1.0,14.0,0,8.0
制香附,统货,2021-06-30,6.0,6.0,112.0,1.0,10.0,0,6.0
制香附,统货,2021-07-31,10.0,12.0,336.0,1.0,6.0,0,10.0
制香附,统货,2021-08-31,6.0,1.0,168.0,1.0,12.0,0,6.0
制香附,统货,2021-09-30,13.0,11.0,0.0,1.0,1.0,0,13.0
制香附,统货,2021-10-31,5.0,10.0,252.0,1.0,11.0,1,5.3
制香附,统货,2021-11-30,14.0,20.0,420.0,1.0,10.0,1,13.7
制香附,统货,2021-12-31,12.0,0.0,252.0,1.0,20.0,0,12.0
制香附,统货,2022-01-31,12.0,30.0,588.0,1.0,0.0,0,12.0
制香附,统货,2022-02-28,10.0,0.0,308.0,1.0,30.0,0,10.0
制香附,统货,2022-03-31,16.0,10.0,420.0,1.0,0.0,1,15.399999999999999
制香附,统货,2022-04-30,6.0,10.0,420.0,1.0,10.0,0,6.0
制香附,统货,2022-05-31,12.0,19.0,168.0,1.0,10.0,0,12.0
制香附,统货,2022-06-30,12.0,10.0,112.0,1.0,19.0,0,12.0
制香附,统货,2022-07-31,12.0,10.0,336.0,1.0,10.0,0,12.0
制香附,统货,2022-08-31,20.0,16.0,224.0,1.0,10.0,1,18.799999999999997
制香附,统货,2022-09-30,26.0,32.0,280.0,1.0,16.0,1,24.199999999999996
制香附,统货,2022-10-31,12.0,25.0,756.0,1.0,32.0,0,12.0
制香附,统货,2022-11-30,22.0,12.0,476.0,1.0,25.0,0,22.0
制香附,统货,2022-12-31,26.0,18.0,420.0,1.0,12.0,0,26.0
制香附,统货,2023-01-31,8.0,20.0,588.0,1.0,18.0,1,9.2
制香附,统货,2023-02-28,20.0,3.0,252.0,1.0,20.0,0,20.0
制香附,统货,2023-03-31,26.0,44.0,0.0,1.0,3.0,0,26.0
制香附,统货,2023-04-30,36.0,30.0,392.0,1.0,44.0,1,32.99999999999999
制香附,统货,2023-05-31,34.0,37.0,476.0,1.0,30.0,0,34.0
制香附,统货,2023-06-30,18.0,10.0,308.0,1.0,37.0,0,18.0
制香附,统货,2023-07-31,20.0,20.0,308.0,1.0,10.0,0,20.0
制香附,统货,2023-08-31,28.0,40.0,644.0,1.0,20.0,0,28.0
制香附,统货,2023-09-30,38.0,40.0,980.0,1.0,40.0,1,37.4
制香附,统货,2023-10-31,40.0,40.0,420.0,1.0,40.0,1,39.4
制香附,统货,2023-11-30,39.0,68.0,672.0,1.0,40.0,0,39.0
制香附,统货,2023-12-31,30.0,0.0,952.0,1.0,68.0,0,30.0
制香附,统货,2024-01-31,35.0,55.0,1512.0,1.0,0.0,0,35.0
制香附,统货,2024-02-29,23.0,3.0,672.0,1.0,55.0,1,24.5
制香附,统货,2024-03-31,44.0,20.0,112.0,1.0,3.0,1,42.8
制香附,统货,2024-04-30,30.0,50.0,840.0,1.0,20.0,0,30.0
制香附,统货,2024-05-31,20.0,10.0,560.0,1.0,50.0,1,20.9
制香附,统货,2024-06-30,20.0,20.0,0.0,1.0,10.0,0,20.0
制香附,统货,2024-07-31,28.0,20.0,336.0,1.0,20.0,0,28.0
制香附,统货,2024-08-31,15.0,45.0,896.0,1.0,20.0,1,16.5
北沙参,统货,2020-06-30,7.0,13.0,476.0,1.0,0.0,0,7.0
北沙参,统货,2020-07-31,6.0,8.0,612.0,1.0,13.0,1,6.05
北沙参,统货,2020-08-31,8.0,4.0,476.0,1.0,8.0,1,7.9
北沙参,统货,2020-09-30,2.0,7.0,680.0,1.0,4.0,1,2.6
北沙参,统货,2020-10-31,8.0,4.0,544.0,1.0,7.0,0,8.0
北沙参,统货,2020-11-30,2.0,0.0,408.0,1.0,4.0,0,2.0
北沙参,统货,2020-12-31,6.0,8.0,408.0,1.0,0.0,0,6.0
北沙参,统货,2021-01-31,4.0,0.0,272.0,1.0,8.0,0,4.0
北沙参,统货,2021-02-28,4.0,4.0,136.0,0.75,0.0,0,4.0
北沙参,统货,2021-03-31,10.0,18.0,816.0,1.0,4.0,1,9.399999999999999
北沙参,统货,2021-04-30,2.0,0.0,680.0,1.0,18.0,0,2.0
北沙参,统货,2021-05-31,4.0,4.0,544.0,1.0,0.0,0,4.0
北沙参,统货,2021-06-30,4.0,0.0,408.0,1.0,4.0,0,4.0
北沙参,统货,2021-07-31,0.0,0.0,272.0,1.0,0.0,1,0.6000000000000001
北沙参,统货,2021-08-31,4.0,0.0,0.0,0.8,0.0,0,4.0
北沙参,统货,2021-09-30,3.0,0.0,204.0,0.75,0.0,0,3.0
北沙参,统货,2021-10-31,2.0,2.0,0.0,0.25,0.0,0,2.0
北沙参,统货,2021-11-30,10.4,20.4,680.0,0.8,2.0,1,8.479999999999995
北沙参,统货,2021-12-31,7.2,3.2,544.0,1.0,20.4,0,7.2
北沙参,统货,2022-01-31,4.0,4.0,408.0,1.0,3.2,0,4.0
北沙参,统货,2022-02-28,5.0,5.0,68.0,1.0,4.0,0,5.0
北沙参,统货,2022-03-31,5.0,10.0,748.0,1.0,5.0,0,5.0
北沙参,统货,2022-04-30,4.0,0.0,612.0,1.0,10.0,0,4.0
北沙参,统货,2022-05-31,7.0,0.0,340.0,1.0,0.0,0,7.0
北沙参,统货,2022-06-30,7.0,14.0,680.0,0.5,0.0,0,7.0
北沙参,统货,2022-07-31,6.0,0.0,272.0,1.0,14.0,0,6.0
北沙参,统货,2022-08-31,9.0,13.0,136.0,1.0,0.0,1,8.399999999999999
北沙参,统货,2022-09-30,13.0,14.0,476.0,1.0,13.0,1,11.799999999999997
北沙参,统货,2022-10-31,8.0,13.0,408.0,1.0,14.0,0,8.0
北沙参,统货,2022-11-30,11.0,2.0,272.0,1.0,13.0,0,11.0
北沙参,统货,2022-12-31,6.0,6.0,136.0,0.5,2.0,0,6.0
北沙参,统货,2023-01-31,10.0,14.0,408.0,1.0,6.0,0,10.0
北沙参,统货,2023-02-28,11.0,10.0,408.0,0.53913894454209,14.0,0,11.0
北沙参,统货,2023-03-31,10.0,9.0,476.0,0.3596856518701117,10.0,0,10.0
北沙参,统货,2023-04-30,22.0,28.0,680.0,0.13350827831254683,9.0,1,18.699999999999992
北沙参,统货,2023-05-31,11.0,13.0,1020.0,0.17493870600611902,28.0,0,11.0
北沙参,统货,2023-06-30,10.0,10.0,136.0,0.1696905254628449,13.0,0,10.0
北沙参,统货,2023-07-31,14.0,10.0,124.0,0.23621791197532732,10.0,0,14.0
北沙参,统货,2023-08-31,14.0,10.0,992.0,0.3106525461725191,10.0,0,14.0
北沙参,统货,2023-09-30,20.0,30.0,0.0,0.2690907933096215,10.0,0,20.0
北沙参,统货,2023-10-31,18.0,20.0,2356.0,0.5985700004500856,30.0,0,18.0
北沙参,统货,2023-11-30,20.0,33.0,1116.0,0.2830052386845528,20.0,0,20.0
北沙参,统货,2023-12-31,17.0,0.0,1860.0,0.4131928455688252,33.0,0,17.0
北沙参,统货,2024-01-31,13.0,1.0,0.0,0.2706167754694907,0.0,1,13.3
北沙参,统货,2024-02-29,0.0,0.0,0.0,0.0,1.0,1,3.9000000000000004
北沙参,统货,2024-03-31,0.0,0.0,0.0,0.0,0.0,0,0.0
北沙参,统货,2024-04-30,0.0,0.0,0.0,0.0,0.0,0,0.0
北沙参,统货,2024-05-31,0.0,0.0,0.0,0.0,0.0,0,0.0
北沙参,统货,2024-06-30,0.0,0.0,0.0,0.0,0.0,0,0.0
北沙参,统货,2024-07-31,0.0,0.0,0.0,0.0,0.0,0,0.0
北沙参,统货,2024-08-31,0.0,0.0,0.0,0.0,0.0,0,0.0
华蟾素片,皖金蟾生化,2018-01-31,850.0,1600.0,65584.0,1.0,,0,850.0
华蟾素片,皖金蟾生化,2018-02-28,0.0,600.0,122970.0,1.0,1600.0,1,42.5
华蟾素片,皖金蟾生化,2018-03-31,600.0,200.0,57386.0,1.0,600.0,0,600.0
华蟾素片,皖金蟾生化,2018-04-30,750.0,400.0,65584.0,1.0,200.0,0,750.0
华蟾素片,皖金蟾生化,2018-05-31,400.0,600.0,65584.0,1.0,400.0,0,400.0
华蟾素片,皖金蟾生化,2018-06-30,400.0,800.0,98376.0,1.0,600.0,0,400.0
华蟾素片,皖金蟾生化,2018-07-31,600.0,0.0,32792.0,1.0,800.0,0,600.0
华蟾素片,皖金蟾生化,2018-08-31,0.0,400.0,65584.0,1.0,0.0,0,0.0
华蟾素片,皖金蟾生化,2018-09-30,600.0,800.0,0.0,1.0,400.0,0,600.0
华蟾素片,皖金蟾生化,2018-10-31,200.0,0.0,98376.0,1.0,800.0,0,200.0
华蟾素片,皖金蟾生化,2018-11-30,400.0,194.0,31808.24,1.0,0.0,0,400.0
华蟾素片,皖金蟾生化,2018-12-31,600.0,800.0,64600.24,1.0,194.0,0,600.0
华蟾素片,皖金蟾生化,2019-01-31,400.0,200.0,97392.24,1.0,800.0,0,400.0
华蟾素片,皖金蟾生化,2019-02-28,0.0,200.0,64600.24,1.0,200.0,0,0.0
华蟾素片,皖金蟾生化,2019-03-31,400.0,200.0,31808.24,1.0,200.0,0,400.0
华蟾素片,皖金蟾生化,2019-04-30,394.0,200.0,0.0,1.0,200.0,0,394.0
华蟾素片,皖金蟾生化,2019-05-31,200.0,400.0,32792.0,1.0,200.0,0,200.0
华蟾素片,皖金蟾生化,2019-06-30,400.0,400.0,32792.0,1.0,400.0,0,400.0
华蟾素片,皖金蟾生化,2019-07-31,800.0,400.0,0.0,1.0,400.0,1,679.9999999999998
华蟾素片,皖金蟾生化,2019-08-31,200.0,200.0,32792.0,1.0,400.0,0,200.0
华蟾素片,皖金蟾生化,2019-09-30,600.0,800.0,65584.0,1.0,200.0,0,600.0
华蟾素片,皖金蟾生化,2019-10-31,250.0,200.0,24594.0,1.0,800.0,0,250.0
华蟾素片,皖金蟾生化,2019-11-30,280.0,200.0,44269.2,1.0,200.0,0,280.0
华蟾素片,皖金蟾生化,2019-12-31,300.0,200.0,64600.24,1.0,200.0,0,300.0
华蟾素片,皖金蟾生化,2020-01-31,470.0,1000.0,114772.0,1.0,200.0,0,470.0
华蟾素片,皖金蟾生化,2020-02-29,230.0,0.0,109853.2,1.0,1000.0,0,230.0
华蟾素片,皖金蟾生化,2020-03-31,350.0,400.0,52467.2,1.0,0.0,0,350.0
华蟾素片,皖金蟾生化,2020-04-30,500.0,600.0,60665.2,1.0,400.0,1,491.0
华蟾素片,皖金蟾生化,2020-05-31,400.0,400.0,68863.2,1.0,600.0,0,400.0
华蟾素片,皖金蟾生化,2020-06-30,571.0,1370.0,65584.0,1.0,400.0,1,549.6999999999999
华蟾素片,皖金蟾生化,2020-07-31,650.0,0.0,57386.0,1.0,1370.0,1,626.3
华蟾素片,皖金蟾生化,2020-08-31,600.0,800.0,65584.0,1.0,0.0,0,600.0
华蟾素片,皖金蟾生化,2020-09-30,950.0,1000.0,65584.0,1.0,800.0,1,859.9999999999998
华蟾素片,皖金蟾生化,2020-10-31,150.0,200.0,73782.0,1.0,1000.0,1,225.0
华蟾素片,皖金蟾生化,2020-11-30,650.0,200.0,0.0,1.0,200.0,0,650.0
华蟾素片,皖金蟾生化,2020-12-31,550.0,800.0,81980.0,1.0,200.0,0,550.0
华蟾素片,皖金蟾生化,2021-01-31,650.0,400.0,65584.0,1.0,800.0,0,650.0
华蟾素片,皖金蟾生化,2021-02-28,200.0,600.0,98376.0,1.0,400.0,0,200.0
华蟾素片,皖金蟾生化,2021-03-31,650.0,600.0,65584.0,1.0,600.0,0,650.0
华蟾素片,皖金蟾生化,2021-04-30,700.0,800.0,98376.0,1.0,600.0,1,685.0
华蟾素片,皖金蟾生化,2021-05-31,650.0,600.0,114772.0,1.0,800.0,0,650.0
华蟾素片,皖金蟾生化,2021-06-30,450.0,200.0,65584.0,1.0,600.0,0,450.0
华蟾素片,皖金蟾生化,2021-07-31,550.0,600.0,65584.0,1.0,200.0,0,550.0
华蟾素片,皖金蟾生化,2021-08-31,600.0,800.0,98376.0,1.0,600.0,0,600.0
华蟾素片,皖金蟾生化,2021-09-30,800.0,1000.0,0.0,1.0,800.0,1,769.9999999999999
华蟾素片,皖金蟾生化,2021-10-31,650.0,200.0,57386.0,1.0,1000.0,0,650.0
华蟾素片,皖金蟾生化,2021-11-30,750.0,1000.0,57386.0,1.0,200.0,0,750.0
华蟾素片,皖金蟾生化,2021-12-31,800.0,800.0,81980.0,1.0,1000.0,0,800.0
华蟾素片,皖金蟾生化,2022-01-31,1200.0,1200.0,98376.0,1.0,800.0,1,1079.9999999999998
华蟾素片,皖金蟾生化,2022-02-28,200.0,400.0,65584.0,1.0,1200.0,1,320.0
华蟾素片,皖金蟾生化,2022-03-31,1050.0,1200.0,90178.0,1.0,400.0,0,1050.0
华蟾素片,皖金蟾生化,2022-04-30,950.0,200.0,65584.0,1.0,1200.0,0,950.0
华蟾素片,皖金蟾生化,2022-05-31,1200.0,1600.0,131168.0,1.0,200.0,0,1200.0
华蟾素片,皖金蟾生化,2022-06-30,1000.0,1600.0,98376.0,1.0,1600.0,0,1000.0
华蟾素片,皖金蟾生化,2022-07-31,1000.0,800.0,65584.0,1.0,1600.0,0,1000.0
华蟾素片,皖金蟾生化,2022-08-31,1800.0,1600.0,98376.0,1.0,800.0,1,1619.9999999999995
华蟾素片,皖金蟾生化,2022-09-30,1600.0,2400.0,163960.0,1.0,1600.0,0,1600.0
华蟾素片,皖金蟾生化,2022-10-31,1200.0,0.0,122970.0,1.0,2400.0,0,1200.0
华蟾素片,皖金蟾生化,2022-11-30,1800.0,2000.0,131168.0,1.0,0.0,0,1800.0
华蟾素片,皖金蟾生化,2022-12-31,800.0,1000.0,131168.0,1.0,2000.0,1,860.0
华蟾素片,皖金蟾生化,2023-01-31,800.0,800.0,196752.0,1.0,1000.0,0,800.0
华蟾素片,皖金蟾生化,2023-02-28,1800.0,2200.0,131168.0,1.0,800.0,0,1800.0
华蟾素片,皖金蟾生化,2023-03-31,2800.0,2400.0,163960.0,1.0,2200.0,1,2499.999999999999
华蟾素片,皖金蟾生化,2023-04-30,2200.0,2800.0,131168.0,1.0,2400.0,0,2200.0
华蟾素片,皖金蟾生化,2023-05-31,2000.0,1400.0,163960.0,1.0,2800.0,0,2000.0
华蟾素片,皖金蟾生化,2023-06-30,1600.0,2400.0,229544.0,1.0,1400.0,0,1600.0
华蟾素片,皖金蟾生化,2023-07-31,3300.0,2200.0,131168.0,1.0,2400.0,1,3149.9999999999995
华蟾素片,皖金蟾生化,2023-08-31,700.0,1000.0,131168.0,1.0,2200.0,1,970.0
华蟾素片,皖金蟾生化,2023-09-30,1200.0,1200.0,32792.0,1.0,1000.0,0,1200.0
华蟾素片,皖金蟾生化,2023-10-31,2138.0,1538.0,65584.0,1.0,1200.0,0,2138.0
华蟾素片,皖金蟾生化,2023-11-30,600.0,1000.0,93300.0,1.0,1538.0,1,630.0
华蟾素片,皖金蟾生化,2023-12-31,850.0,981.0,31100.0,1.0,1000.0,0,850.0
华蟾素片,皖金蟾生化,2024-01-31,2262.0,2131.0,52880.0,1.0,981.0,0,2262.0
华蟾素片,皖金蟾生化,2024-02-29,400.0,200.0,26440.0,1.0,2131.0,1,460.0
华蟾素片,皖金蟾生化,2024-03-31,600.0,600.0,39660.0,1.0,200.0,0,600.0
华蟾素片,皖金蟾生化,2024-04-30,600.0,600.0,39660.0,1.0,600.0,0,600.0
华蟾素片,皖金蟾生化,2024-05-31,600.0,670.0,4627.0,1.0,600.0,0,600.0
华蟾素片,皖金蟾生化,2024-06-30,670.0,800.0,39660.0,1.0,670.0,0,670.0
华蟾素片,皖金蟾生化,2024-07-31,240.0,104.0,30670.4,1.0,800.0,1,288.0
华蟾素片,皖金蟾生化,2024-08-31,464.0,0.0,17450.4,1.0,104.0,0,464.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-01-31,1640.0,2880.0,14543.1,1.0,,0,1640.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-02-28,720.0,480.0,7955.2,1.0,2880.0,1,766.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-03-31,1170.0,1680.0,8328.1,1.0,480.0,0,1170.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-04-30,1590.0,1200.0,10689.8,1.0,1680.0,0,1590.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-05-31,960.0,960.0,12430.0,1.0,1200.0,0,960.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-06-30,1100.0,960.0,7706.6,1.0,960.0,0,1100.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-07-31,1440.0,2160.0,16656.2,1.0,960.0,0,1440.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-08-31,1060.0,720.0,6463.6,1.0,2160.0,0,1060.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-09-30,1480.0,2160.0,5966.4,1.0,720.0,0,1480.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-10-31,1680.0,480.0,8949.6,1.0,2160.0,1,1653.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-11-30,960.0,1200.0,8949.6,1.0,480.0,0,960.0
单硝酸异山梨酯缓释片,锡阿斯利康,2018-12-31,1440.0,1920.0,14916.0,1.0,1200.0,0,1440.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-01-31,1680.0,2640.0,11932.8,1.0,1920.0,0,1680.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-02-28,960.0,0.0,11932.8,1.0,2640.0,0,960.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-03-31,1250.0,1440.0,11932.8,1.0,0.0,0,1250.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-04-30,1440.0,1440.0,5344.9,1.0,1440.0,0,1440.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-05-31,1200.0,1200.0,11311.3,1.0,1440.0,0,1200.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-06-30,1630.0,1860.0,17153.4,1.0,1200.0,0,1630.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-07-31,2210.0,720.0,7582.3,1.0,1860.0,1,2050.9999999999995
单硝酸异山梨酯缓释片,锡阿斯利康,2019-08-31,960.0,960.0,10565.5,1.0,720.0,0,960.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-09-30,1860.0,3120.0,20260.9,1.0,960.0,0,1860.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-10-31,1200.0,0.0,11311.3,1.0,3120.0,0,1200.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-11-30,1390.0,1920.0,5966.4,1.0,0.0,0,1390.0
单硝酸异山梨酯缓释片,锡阿斯利康,2019-12-31,2880.0,1680.0,11932.8,1.0,1920.0,1,2678.9999999999995
单硝酸异山梨酯缓释片,锡阿斯利康,2020-01-31,1230.0,1920.0,11559.9,1.0,1680.0,0,1230.0
单硝酸异山梨酯缓释片,锡阿斯利康,2020-02-29,1200.0,960.0,8576.7,1.0,1920.0,0,1200.0
单硝酸异山梨酯缓释片,锡阿斯利康,2020-03-31,1200.0,1440.0,10938.4,1.0,960.0,0,1200.0
单硝酸异山梨酯缓释片,锡阿斯利康,2020-04-30,1200.0,1440.0,4972.0,1.0,1440.0,0,1200.0
单硝酸异山梨酯缓释片,锡阿斯利康,2020-05-31,1990.0,1920.0,13300.1,1.0,1440.0,0,1990.0
单硝酸异山梨酯缓释片,锡阿斯利康,2020-06-30,1335.0,2054.0,8949.6,1.0,1920.0,0,1335.0
单硝酸异山梨酯缓释片,锡阿斯利康,2020-07-31,1200.0,1200.0,11932.8,1.0,2054.0,0,1200.0
单硝酸异山梨酯缓释片,锡阿斯利康,2020-08-31,2400.0,2880.0,5966.4,1.0,1200.0,1,2276.9999999999995
单硝酸异山梨酯缓释片,锡阿斯利康,2020-09-30,1730.0,1680.0,17277.7,1.0,2880.0,0,1730.0
单硝酸异山梨酯缓释片,锡阿斯利康,2020-10-31,1260.0,480.0,7582.3,1.0,1680.0,0,1260.0
单硝酸异山梨酯缓释片,锡阿斯利康,2020-11-30,2450.0,2640.0,6960.8,1.0,480.0,1,2435.0
单硝酸异山梨酯缓释片,锡阿斯利康,2020-12-31,1730.0,2160.0,6339.3,1.0,2640.0,0,1730.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-01-31,3550.0,3120.0,17153.4,1.0,2160.0,1,3219.999999999999
单硝酸异山梨酯缓释片,锡阿斯利康,2021-02-28,1280.0,1920.0,18893.6,1.0,3120.0,0,1280.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-03-31,2670.0,2400.0,8576.7,1.0,1920.0,0,2670.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-04-30,3620.0,4080.0,32193.7,0.75,2400.0,1,3599.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-05-31,2500.0,1920.0,7085.1,1.0,4080.0,0,2500.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-06-30,2210.0,1680.0,9446.8,1.0,1920.0,0,2210.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-07-31,2970.0,3840.0,14294.5,1.0,1680.0,0,2970.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-08-31,2760.0,2640.0,13300.1,1.0,3840.0,0,2760.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-09-30,2730.0,3840.0,248.6,1.0,2640.0,0,2730.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-10-31,3290.0,2400.0,17277.7,1.0,3840.0,0,3290.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-11-30,1010.0,1680.0,24362.8,0.9169130103974297,2400.0,1,1370.0
单硝酸异山梨酯缓释片,锡阿斯利康,2021-12-31,390.0,0.0,19515.1,0.7471637833413964,1680.0,1,576.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-01-31,540.0,0.0,9819.7,0.7206340767785712,0.0,0,540.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-02-28,310.0,0.0,8576.7,0.6908270045123138,0.0,1,334.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-03-31,390.0,240.0,5344.9,0.7921067812022885,0.0,0,390.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-04-30,2006.0,2156.0,8949.6,0.688058207624762,240.0,0,2006.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-05-31,130.0,0.0,4158.0,0.5501288865936913,2156.0,1,184.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-06-30,280.0,240.0,3682.8,0.30851709304247577,0.0,0,280.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-07-31,550.0,720.0,0.0,0.035604900459418075,240.0,0,550.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-08-31,330.0,0.0,2376.0,0.15685516906818459,720.0,0,330.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-09-30,630.0,720.0,0.0,0.17857782353731141,0.0,0,630.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-10-31,630.0,630.0,0.0,0.2452231575036085,720.0,0,630.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-11-30,300.0,480.0,4989.6,0.21069269831064588,630.0,0,300.0
单硝酸异山梨酯缓释片,锡阿斯利康,2022-12-31,420.0,480.0,2138.4,0.2541543028423844,480.0,0,420.0
单硝酸异山梨酯缓释片,锡阿斯利康,2023-01-31,770.0,720.0,5702.4,0.5931160246181901,480.0,1,727.9999999999999
单硝酸异山梨酯缓释片,锡阿斯利康,2023-02-28,340.0,0.0,2257.2,0.2000991978474214,720.0,0,340.0
单硝酸异山梨酯缓释片,锡阿斯利康,2023-03-31,240.0,480.0,3920.4,0.23910047841075446,0.0,1,258.0
单硝酸异山梨酯缓释片,锡阿斯利康,2023-04-30,620.0,620.0,5702.4,0.34101492010458917,480.0,0,620.0
