药品名称,厂家,增加数量,减少数量,期初金额(进价),start_date,end_date
木蝴蝶,统货,,,0.0,2018-01-08,2018-01-14
炒女贞子,统货,0.0,0.0,324.0,2018-01-08,2018-01-14
胖大海*$,越南,0.0,0.0,0.0,2018-01-08,2018-01-14
芡实,统货,0.0,,1860.0,2018-01-08,2018-01-14
西青果,统货,0.0,0.0,85.56,2018-01-08,2018-01-14
青葙子,统货,0.0,0.0,54.86,2018-01-08,2018-01-14
煨肉豆蔻,统货,0.0,0.0,505.92,2018-01-08,2018-01-14
桑椹,统货,,0.0,60.0,2018-01-08,2018-01-14
炒沙苑子,统货,0.0,0.0,1272.24,2018-01-08,2018-01-14
砂仁,统货,0.0,,6876.0,2018-01-08,2018-01-14
焦山楂,统货,0.0,,647.28,2018-01-08,2018-01-14
生山楂,统货,0.0,0.0,148.8,2018-01-08,2018-01-14
炒栀子,统货,0.0,,714.24,2018-01-08,2018-01-14
蛇床子,统货,0.0,0.0,66.96,2018-01-08,2018-01-14
石莲子*$,广西,0.0,0.0,0.0,2018-01-08,2018-01-14
杮蒂,皖,0.0,0.0,0.0,2018-01-08,2018-01-14
丝瓜络#,皖,0.0,0.0,0.0,2018-01-08,2018-01-14
桃仁,统货,0.0,0.0,2743.5,2018-01-08,2018-01-14
葶苈子,统货,0.0,0.0,37.2,2018-01-08,2018-01-14
制菟丝子,统货,0.0,,1320.0,2018-01-08,2018-01-14
制乌梅,统货,0.0,0.0,83.0,2018-01-08,2018-01-14
吴茱萸,统货,0.0,0.0,580.0,2018-01-08,2018-01-14
制五味子,统货,0.0,,2880.0,2018-01-08,2018-01-14
化橘红,统货,0.0,0.0,209.25,2018-01-08,2018-01-14
茺蔚子,统货,0.0,0.0,164.0,2018-01-08,2018-01-14
炒小茴香,统货,0.0,0.0,260.4,2018-01-08,2018-01-14
炒益智,统货,0.0,,461.28,2018-01-08,2018-01-14
炒薏苡仁,统货,0.0,,120.0,2018-01-08,2018-01-14
薏苡仁,统货,0.0,,840.0,2018-01-08,2018-01-14
山茱萸,统货,0.0,,1004.4,2018-01-08,2018-01-14
郁李仁,统货,0.0,0.0,284.58,2018-01-08,2018-01-14
炒酸枣仁,统货,0.0,,2880.0,2018-01-08,2018-01-14
炒枳壳,统货,0.0,0.0,1950.0,2018-01-08,2018-01-14
炒枳实,统货,0.0,,3120.0,2018-01-08,2018-01-14
钩藤,统货,0.0,0.0,978.0,2018-01-08,2018-01-14
卫矛,皖,0.0,0.0,650.07,2018-01-08,2018-01-14
桂枝,统货,0.0,0.0,98.96,2018-01-08,2018-01-14
海风藤,统货,0.0,0.0,200.0,2018-01-08,2018-01-14
大血藤,统货,0.0,0.0,125.72,2018-01-08,2018-01-14
鸡血藤,统货,0.0,,171.0,2018-01-08,2018-01-14
降香#,广东,0.0,0.0,0.0,2018-01-08,2018-01-14
络石藤,统货,0.0,0.0,43.34,2018-01-08,2018-01-14
川木通,统货,0.0,0.0,23.42,2018-01-08,2018-01-14
青风藤,统货,0.0,0.0,0.0,2018-01-08,2018-01-14
忍冬藤,统货,0.0,0.0,195.36,2018-01-08,2018-01-14
桑寄生#,辽宁,0.0,0.0,0.0,2018-01-08,2018-01-14
桑枝,统货,0.0,0.0,54.85,2018-01-08,2018-01-14
苏木,统货,0.0,0.0,93.8,2018-01-08,2018-01-14
天仙藤#,浙江,0.0,0.0,0.0,2018-01-08,2018-01-14
小通草,统货,0.0,0.0,257.38,2018-01-08,2018-01-14
首乌藤,统货,0.0,0.0,42.0,2018-01-08,2018-01-14
皂角刺,统货,0.0,0.0,1056.48,2018-01-08,2018-01-14
竹茹,统货,0.0,0.0,32.37,2018-01-08,2018-01-14
茯苓,统货,0.0,,8124.48,2018-01-08,2018-01-14
茯苓皮,统货,0.0,0.0,25.94,2018-01-08,2018-01-14
茯神,统货,0.0,0.0,138.38,2018-01-08,2018-01-14
海藻,统货,0.0,,370.0,2018-01-08,2018-01-14
昆布,统货,0.0,0.0,51.8,2018-01-08,2018-01-14
五倍子,统货,0.0,0.0,146.0,2018-01-08,2018-01-14
猪苓,统货,0.0,0.0,1886.04,2018-01-08,2018-01-14
制鳖甲,统货,0.0,0.0,1902.78,2018-01-08,2018-01-14
蝉蜕,统货,0.0,,2975.07,2018-01-08,2018-01-14
炮穿山甲,统货,0.0,0.0,0.0,2018-01-08,2018-01-14
地龙,统货,0.0,0.0,0.0,2018-01-08,2018-01-14
煅蛤壳,统货,,0.0,0.0,2018-01-08,2018-01-14
龟甲,统货,0.0,0.0,1560.0,2018-01-08,2018-01-14
海螵蛸,统货,0.0,,595.2,2018-01-08,2018-01-14
炒鸡内金,统货,0.0,0.0,1073.52,2018-01-08,2018-01-14
炒僵蚕,统货,0.0,0.0,1752.12,2018-01-08,2018-01-14
煅龙骨,统货,0.0,0.0,4173.84,2018-01-08,2018-01-14
生龙骨#,山西,0.0,0.0,0.0,2018-01-08,2018-01-14
煅牡蛎,统货,0.0,0.0,112.74,2018-01-08,2018-01-14
生牡蛎*$,苏,0.0,0.0,67.9,2018-01-08,2018-01-14
全蝎,统货,0.0,0.0,20385.6,2018-01-08,2018-01-14
桑螵蛸#,辽宁,0.0,0.0,0.0,2018-01-08,2018-01-14
煅石决明,统货,0.0,0.0,676.6,2018-01-08,2018-01-14
制水蛭,统货,0.0,0.0,0.0,2018-01-08,2018-01-14
壁虎,统货,0.0,0.0,5220.0,2018-01-08,2018-01-14
土鳖虫,统货,0.0,0.0,0.0,2018-01-08,2018-01-14
煅瓦楞子,统货,,,73.9,2018-01-08,2018-01-14
乌梢蛇,皖,0.0,0.0,0.0,2018-01-08,2018-01-14
蜈蚣,统货,0.0,-200.0,840.0,2018-01-08,2018-01-14
炒五灵脂,统货,0.0,,1560.0,2018-01-08,2018-01-14
煅珍珠母,统货,0.0,,46.5,2018-01-08,2018-01-14
煅磁石,统货,0.0,0.0,133.32,2018-01-08,2018-01-14
琥珀,统货,0.0,,202.74,2018-01-08,2018-01-14
滑石粉,统货,0.0,0.0,0.0,2018-01-08,2018-01-14
枯矾#,云南,0.0,0.0,0.0,2018-01-08,2018-01-14
煅龙齿#,山西,0.0,0.0,0.0,2018-01-08,2018-01-14
明矾#,云南,0.0,0.0,22.32,2018-01-08,2018-01-14
皮硝,统货,0.0,0.0,252.0,2018-01-08,2018-01-14
生石膏,统货,0.0,0.0,16.56,2018-01-08,2018-01-14
玄明粉,山东,0.0,0.0,0.0,2018-01-08,2018-01-14
煅赭石,统货,0.0,0.0,157.68,2018-01-08,2018-01-14
赭石#,山东,0.0,0.0,0.0,2018-01-08,2018-01-14
煅自然铜,统货,0.0,0.0,106.0,2018-01-08,2018-01-14
阿胶,鲁东阿,0.0,0.0,0.0,2018-01-08,2018-01-14
梅花冰片,广东,0.0,0.0,708.66,2018-01-08,2018-01-14
沉香#,广东,0.0,0.0,0.0,2018-01-08,2018-01-14
鹿角胶,石家庄华鹏,0.0,0.0,0.0,2018-01-08,2018-01-14
龟甲胶,石家庄华鹏,0.0,0.0,0.0,2018-01-08,2018-01-14
阿胶,石家庄华鹏,0.0,0.0,0.0,2018-01-08,2018-01-14
蛤蚧,广西,0.0,0.0,0.0,2018-01-08,2018-01-14
鹿角胶*$,河南,0.0,0.0,0.0,2018-01-08,2018-01-14
鹿角胶*$,河南,0.0,0.0,0.0,2018-01-08,2018-01-14
鹿角片,统货,0.0,0.0,1149.6,2018-01-08,2018-01-14
鹿角霜,统货,0.0,0.0,294.98,2018-01-08,2018-01-14
麝香,四川,0.0,0.0,0.0,2018-01-08,2018-01-14
檀香#,印度,0.0,0.0,0.0,2018-01-08,2018-01-14
体外培育牛黄,武汉健民大鹏,0.0,0.0,0.0,2018-01-08,2018-01-14
炒柴胡,统货,0.0,0.0,2640.0,2018-01-08,2018-01-14
红参,统货,0.0,0.0,0.0,2018-01-08,2018-01-14
补骨脂,皖,0.0,0.0,0.0,2018-01-08,2018-01-14
血竭,新加坡,0.0,0.0,0.0,2018-01-08,2018-01-14
砒霜#,,0.0,0.0,0.0,2018-01-08,2018-01-14
白蜡,,0.0,0.0,0.0,2018-01-08,2018-01-14
煅儿茶,统货,0.0,0.0,0.0,2018-01-08,2018-01-14
制蜂房,统货,0.0,,725.4,2018-01-08,2018-01-14
海金沙,统货,0.0,0.0,345.96,2018-01-08,2018-01-14
炒建神曲#,皖,0.0,0.0,0.0,2018-01-08,2018-01-14
麻油#,,0.0,0.0,0.0,2018-01-08,2018-01-14
制没药,统货,0.0,0.0,85.37,2018-01-08,2018-01-14
青黛#,苏,0.0,0.0,0.0,2018-01-08,2018-01-14
制乳香,统货,0.0,0.0,108.81,2018-01-08,2018-01-14
血余炭#,安徽,0.0,0.0,0.0,2018-01-08,2018-01-14
药滤#,"统,合肥",0.0,0.0,0.0,2018-01-08,2018-01-14
樟脑,江西,0.0,0.0,0.0,2018-01-08,2018-01-14
半枝莲#,广东一方,600.0,-1600.0,1984.0,2018-01-08,2018-01-14
萹蓄#,广东一方,0.0,0.0,522.0,2018-01-08,2018-01-14
柴胡#,广东一方,800.0,-800.0,1910.0,2018-01-08,2018-01-14
藿香*$,广东一方,0.0,0.0,124.0,2018-01-08,2018-01-14
金钱草#,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
荆芥#,广东一方,0.0,0.0,148.0,2018-01-08,2018-01-14
瞿麦#,广东一方,0.0,0.0,408.0,2018-01-08,2018-01-14
墨旱莲#,广东一方,0.0,0.0,888.0,2018-01-08,2018-01-14
佩兰#,广东一方,200.0,0.0,0.0,2018-01-08,2018-01-14
蒲公英*$,广东一方,0.0,-600.0,1800.0,2018-01-08,2018-01-14
伸筋草#,广东一方,0.0,-200.0,340.2,2018-01-08,2018-01-14
细辛#,广东一方,0.0,0.0,236.0,2018-01-08,2018-01-14
夏枯草#,广东一方,0.0,0.0,320.0,2018-01-08,2018-01-14
小蓟#,广东一方,0.0,0.0,188.0,2018-01-08,2018-01-14
益母草#,广东一方,0.0,0.0,388.0,2018-01-08,2018-01-14
茵陈#,广东一方,200.0,0.0,0.0,2018-01-08,2018-01-14
鱼腥草*$,广东一方,0.0,0.0,252.0,2018-01-08,2018-01-14
红花*$,广东一方,0.0,0.0,892.0,2018-01-08,2018-01-14
金银花*$,广东一方,0.0,0.0,806.0,2018-01-08,2018-01-14
菊花*$,广东一方,0.0,0.0,640.0,2018-01-08,2018-01-14
款冬花#,广东一方,0.0,0.0,984.0,2018-01-08,2018-01-14
辛夷#,广东一方,600.0,0.0,0.0,2018-01-08,2018-01-14
艾叶#,广东一方,0.0,0.0,77.4,2018-01-08,2018-01-14
陈皮*$,广东一方,0.0,-1200.0,4266.0,2018-01-08,2018-01-14
牡丹皮#,广东一方,0.0,0.0,944.0,2018-01-08,2018-01-14
盐炒杜仲#,广东一方,600.0,0.0,1008.0,2018-01-08,2018-01-14
瓜蒌皮#,广东一方,300.0,0.0,0.0,2018-01-08,2018-01-14
合欢皮#,广东一方,200.0,0.0,168.0,2018-01-08,2018-01-14
厚朴#,广东一方,1000.0,0.0,0.0,2018-01-08,2018-01-14
黄柏#,广东一方,0.0,0.0,178.0,2018-01-08,2018-01-14
桑白皮#,广东一方,0.0,0.0,376.0,2018-01-08,2018-01-14
香橼*$,广东一方,0.0,-200.0,91.8,2018-01-08,2018-01-14
白及#,广东一方,200.0,0.0,640.0,2018-01-08,2018-01-14
白茅根*$,广东一方,0.0,0.0,576.0,2018-01-08,2018-01-14
白芍#,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
白术#,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
白芷*$,广东一方,0.0,0.0,364.0,2018-01-08,2018-01-14
板蓝根#,广东一方,300.0,0.0,0.0,2018-01-08,2018-01-14
北沙参#,广东一方,200.0,0.0,0.0,2018-01-08,2018-01-14
赤芍#,广东一方,200.0,0.0,0.0,2018-01-08,2018-01-14
川牛膝#,广东一方,0.0,-300.0,441.0,2018-01-08,2018-01-14
川芎#,广东一方,1000.0,0.0,1884.0,2018-01-08,2018-01-14
丹参#,广东一方,0.0,0.0,3036.0,2018-01-08,2018-01-14
当归*$,广东一方,900.0,0.0,1377.0,2018-01-08,2018-01-14
党参*$,广东一方,0.0,-900.0,11377.5,2018-01-08,2018-01-14
独活#,广东一方,150.0,0.0,133.5,2018-01-08,2018-01-14
法半夏,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
防风#,广东一方,600.0,0.0,512.0,2018-01-08,2018-01-14
甘草*$,广东一方,0.0,-1000.0,2048.0,2018-01-08,2018-01-14
高良姜*$,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
葛根*$,广东一方,0.0,0.0,996.0,2018-01-08,2018-01-14
虎杖#,广东一方,0.0,-200.0,210.0,2018-01-08,2018-01-14
牛膝#,广东一方,0.0,0.0,1327.5,2018-01-08,2018-01-14
黄连#,广东一方,0.0,0.0,772.0,2018-01-08,2018-01-14
黄芪*$,广东一方,0.0,-1000.0,15264.0,2018-01-08,2018-01-14
黄芩#,广东一方,0.0,0.0,1728.0,2018-01-08,2018-01-14
姜半夏,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
桔梗#,广东一方,0.0,0.0,612.0,2018-01-08,2018-01-14
麦冬#,广东一方,0.0,-300.0,1146.0,2018-01-08,2018-01-14
木香#,广东一方,450.0,-150.0,130.5,2018-01-08,2018-01-14
南沙参#,广东一方,0.0,0.0,276.0,2018-01-08,2018-01-14
前胡#,广东一方,600.0,-200.0,304.0,2018-01-08,2018-01-14
羌活#,广东一方,0.0,0.0,2800.0,2018-01-08,2018-01-14
秦艽#,广东一方,200.0,0.0,0.0,2018-01-08,2018-01-14
山药*$,广东一方,0.0,0.0,4180.0,2018-01-08,2018-01-14
生大黄#,广东一方,300.0,0.0,0.0,2018-01-08,2018-01-14
生地黄#,广东一方,400.0,0.0,560.0,2018-01-08,2018-01-14
生姜*$,广东一方,0.0,-200.0,77.4,2018-01-08,2018-01-14
太子参#,广东一方,0.0,-400.0,2226.0,2018-01-08,2018-01-14
天花粉#,广东一方,0.0,0.0,752.0,2018-01-08,2018-01-14
天麻*$,广东一方,0.0,0.0,1008.0,2018-01-08,2018-01-14
仙茅#,广东一方,0.0,0.0,216.0,2018-01-08,2018-01-14
醋香附#,广东一方,600.0,0.0,262.0,2018-01-08,2018-01-14
醋延胡索#,广东一方,0.0,0.0,3132.0,2018-01-08,2018-01-14
郁金#,广东一方,0.0,0.0,1280.0,2018-01-08,2018-01-14
远志#,广东一方,0.0,0.0,648.0,2018-01-08,2018-01-14
泽泻#,广东一方,200.0,0.0,0.0,2018-01-08,2018-01-14
浙贝母#,广东一方,400.0,-400.0,3400.0,2018-01-08,2018-01-14
知母#,广东一方,0.0,0.0,633.0,2018-01-08,2018-01-14
制白附子#,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
制草乌#,广东一方,0.0,0.0,68.0,2018-01-08,2018-01-14
制川乌#,广东一方,0.0,0.0,76.0,2018-01-08,2018-01-14
紫草#,广东一方,400.0,0.0,0.0,2018-01-08,2018-01-14
紫菀#,广东一方,0.0,0.0,496.0,2018-01-08,2018-01-14
白芥子#,广东一方,0.0,0.0,127.8,2018-01-08,2018-01-14
柏子仁#,广东一方,0.0,0.0,836.0,2018-01-08,2018-01-14
炒谷芽#,广东一方,200.0,0.0,496.0,2018-01-08,2018-01-14
炒枳壳#,广东一方,0.0,-200.0,546.0,2018-01-08,2018-01-14
车前子#,广东一方,400.0,-200.0,300.0,2018-01-08,2018-01-14
炒川楝子#,广东一方,0.0,0.0,136.0,2018-01-08,2018-01-14
冬瓜仁#,广东一方,0.0,0.0,108.0,2018-01-08,2018-01-14
浮小麦#,广东一方,0.0,0.0,188.0,2018-01-08,2018-01-14
枸杞子*$,广东一方,0.0,0.0,816.0,2018-01-08,2018-01-14
紫苏子*$,广东一方,200.0,-400.0,284.0,2018-01-08,2018-01-14
火麻仁*$,广东一方,0.0,0.0,168.0,2018-01-08,2018-01-14
焦山楂*$,广东一方,0.0,0.0,186.0,2018-01-08,2018-01-14
橘核#,广东一方,0.0,-200.0,212.0,2018-01-08,2018-01-14
苦杏仁#,广东一方,400.0,0.0,0.0,2018-01-08,2018-01-14
炒麦芽*$,广东一方,0.0,-400.0,1440.0,2018-01-08,2018-01-14
木瓜#,广东一方,0.0,0.0,496.0,2018-01-08,2018-01-14
酒女贞子#,广州,0.0,-1000.0,1440.0,2018-01-08,2018-01-14
全瓜蒌#,广东一方,300.0,0.0,204.0,2018-01-08,2018-01-14
沙苑子#,广东一方,200.0,-200.0,306.0,2018-01-08,2018-01-14
砂仁*$,广东一方,0.0,-400.0,996.0,2018-01-08,2018-01-14
山茱萸#,广东一方,0.0,0.0,1512.0,2018-01-08,2018-01-14
酸枣仁*$,广东一方,0.0,-400.0,2180.0,2018-01-08,2018-01-14
桃仁*$,广东一方,0.0,0.0,1374.0,2018-01-08,2018-01-14
菟丝子#,广东一方,400.0,0.0,312.0,2018-01-08,2018-01-14
五味子#,广东一方,0.0,0.0,1944.0,2018-01-08,2018-01-14
薏苡仁*$,广东一方,0.0,-1800.0,16104.0,2018-01-08,2018-01-14
炒栀子*$,广东一方,0.0,0.0,596.0,2018-01-08,2018-01-14
钩藤#,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
桂枝#,广东一方,200.0,0.0,0.0,2018-01-08,2018-01-14
大血藤#,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
鸡血藤#,广东一方,2000.0,-200.0,258.0,2018-01-08,2018-01-14
路路通#,广东一方,0.0,0.0,266.25,2018-01-08,2018-01-14
桑寄生#,广东一方,800.0,0.0,288.0,2018-01-08,2018-01-14
首乌藤,广东一方,0.0,0.0,534.0,2018-01-08,2018-01-14
茯苓*$,广东一方,0.0,-2000.0,11130.0,2018-01-08,2018-01-14
茯神#,广东一方,0.0,-400.0,1250.0,2018-01-08,2018-01-14
炒鸡内金#,广东一方,400.0,-400.0,708.0,2018-01-08,2018-01-14
地龙#,广东一方,0.0,0.0,576.0,2018-01-08,2018-01-14
蛤壳#,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
石决明#,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
土鳖虫#,广东一方,0.0,0.0,788.0,2018-01-08,2018-01-14
乌梢蛇#,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
煅牡蛎*$,广东一方,200.0,0.0,208.0,2018-01-08,2018-01-14
阿胶,鲁东阿,0.0,0.0,0.0,2018-01-08,2018-01-14
羚羊角,广东一方,0.0,0.0,0.0,2018-01-08,2018-01-14
全蝎*$,广东一方,0.0,0.0,2816.0,2018-01-08,2018-01-14
蜈蚣#,广东一方,200.0,0.0,0.0,2018-01-08,2018-01-14
炒建曲#,广东一方,0.0,-600.0,1010.0,2018-01-08,2018-01-14
季德胜蛇药片,精华制药,0.0,0.0,11780.0,2018-01-08,2018-01-14
苯巴比妥,沪新亚药业,0.0,0.0,0.0,2018-01-08,2018-01-14
灭菌注射用水,信谊金朱,0.0,0.0,0.0,2018-01-08,2018-01-14
活血止痛膏$,安科余良卿,0.0,0.0,0.0,2018-01-08,2018-01-14
当飞利肝宁$,四川美大康,0.0,0.0,0.0,2018-01-08,2018-01-14
血美安胶囊,鄂宜昌民康,0.0,0.0,0.0,2018-01-08,2018-01-14
华蟾素胶囊,陕西东泰,0.0,0.0,0.0,2018-01-08,2018-01-14
麒麟丸,广东太安堂,0.0,0.0,0.0,2018-01-08,2018-01-14
麻仁丸,南京同仁堂,0.0,0.0,0.0,2018-01-08,2018-01-14
胆石片,四川旭华,0.0,0.0,0.0,2018-01-08,2018-01-14
百令胶囊,杭中美华东,0.0,0.0,0.0,2018-01-08,2018-01-14
桂枝茯苓丸,成都九芝堂,0.0,-200.0,9440.0,2018-01-08,2018-01-14
优福宁胶囊,南京同仁堂,0.0,-100.0,2077.6,2018-01-08,2018-01-14
芪苈强心胶囊,石家庄以岭,0.0,-400.0,26848.0,2018-01-08,2018-01-14
枳术宽中胶囊,山西双人,2100.0,-1200.0,24255.0,2018-01-08,2018-01-14
黄氏响声丸#,无锡山禾,0.0,0.0,0.0,2018-01-08,2018-01-14
银丹心脑通软胶囊,贵州百灵,0.0,0.0,5960.0,2018-01-08,2018-01-14
金嗓散结丸,西安碑林,0.0,-200.0,8383.5,2018-01-08,2018-01-14
疏风解毒胶囊,皖济人,0.0,0.0,0.0,2018-01-08,2018-01-14
蛇胆川贝软胶囊,白云山,0.0,0.0,0.0,2018-01-08,2018-01-14
金龙胶囊,京建生,0.0,0.0,0.0,2018-01-08,2018-01-14
小儿肺热咳喘口服液,黑葵花,0.0,-240.0,47200.0,2018-01-08,2018-01-14
消渴丸#,广州中一厂,0.0,0.0,0.0,2018-01-08,2018-01-14
石斛夜光丸#,南京同仁堂,0.0,0.0,0.0,2018-01-08,2018-01-14
香菊胶囊,山东步长,0.0,0.0,2299.0,2018-01-08,2018-01-14
巴戟天寡糖胶囊,京同仁堂,0.0,0.0,0.0,2018-01-08,2018-01-14
心宝丸,广东太安堂,0.0,0.0,0.0,2018-01-08,2018-01-14
六味地黄丸,合肥神鹿,0.0,0.0,0.0,2018-01-08,2018-01-14
逍遥丸,河南宛西,0.0,0.0,3528.0,2018-01-08,2018-01-14
杞菊地黄丸,河南宛西,0.0,0.0,0.0,2018-01-08,2018-01-14
六味地黄丸,河南宛西,0.0,0.0,3364.2,2018-01-08,2018-01-14
复方丹参滴丸#,津天士力,0.0,0.0,0.0,2018-01-08,2018-01-14
尿塞通$,昆明云健,0.0,0.0,0.0,2018-01-08,2018-01-14
小柴胡片,广东环球,0.0,0.0,0.0,2018-01-08,2018-01-14
护肝片,黑葵花,0.0,-200.0,9250.0,2018-01-08,2018-01-14
妇科再造丸,贵阳德昌祥,0.0,0.0,0.0,2018-01-08,2018-01-14
藿胆片,吉林紫鑫,0.0,0.0,17432.0,2018-01-08,2018-01-14
复方丹参滴丸,津天士力,0.0,0.0,0.0,2018-01-08,2018-01-14
康妇消炎栓,黑葵花伊春,0.0,0.0,0.0,2018-01-08,2018-01-14
养血清脑颗粒,津天士力,0.0,0.0,0.0,2018-01-08,2018-01-14
抗栓再造丸$,辽华鑫药业,0.0,0.0,0.0,2018-01-08,2018-01-14
泌尿宁颗粒,武汉中联,0.0,0.0,0.0,2018-01-08,2018-01-14
稳心颗粒,鲁步长恩奇,0.0,0.0,0.0,2018-01-08,2018-01-14
颈舒$,皖精方药业,0.0,0.0,0.0,2018-01-08,2018-01-14
返魂草,吉林华康,0.0,0.0,0.0,2018-01-08,2018-01-14
辛芩颗粒*$,川志远广和,0.0,0.0,0.0,2018-01-08,2018-01-14
感冒灵颗粒,华润三九,0.0,0.0,0.0,2018-01-08,2018-01-14
清喉咽颗粒,沪悦胜芜湖,0.0,0.0,0.0,2018-01-08,2018-01-14
断血流颗粒$,皖天康,0.0,0.0,0.0,2018-01-08,2018-01-14
作废-小儿豉翘清热颗粒,苏济川制药,0.0,0.0,0.0,2018-01-08,2018-01-14
清开灵颗粒#,哈尔滨一洲,0.0,0.0,0.0,2018-01-08,2018-01-14
平消片#,宁夏金太阳,0.0,0.0,0.0,2018-01-08,2018-01-14
金参润喉合剂,兰州和盛堂,0.0,0.0,0.0,2018-01-08,2018-01-14
小金丸$,成都永康,0.0,0.0,0.0,2018-01-08,2018-01-14
保妇康栓$,海南碧凯,0.0,0.0,0.0,2018-01-08,2018-01-14
生血宝$,湘中达骛马,0.0,0.0,0.0,2018-01-08,2018-01-14
热淋清颗粒,贵州威门,2000.0,-1000.0,13040.0,2018-01-08,2018-01-14
中华肝灵胶囊,渝东方药业,0.0,0.0,0.0,2018-01-08,2018-01-14
小儿豉翘清热颗粒,苏济川,0.0,0.0,0.0,2018-01-08,2018-01-14
风湿骨痛胶囊,皖精方药业,0.0,0.0,0.0,2018-01-08,2018-01-14
复方芙蓉泡腾栓,陕西摩美得,0.0,0.0,0.0,2018-01-08,2018-01-14
复方皂矾丸,陕西郝其军,0.0,-300.0,26390.0,2018-01-08,2018-01-14
三金片,桂林三金,0.0,0.0,0.0,2018-01-08,2018-01-14
柴银口服液,鲁南厚普,60.0,-240.0,5913.0,2018-01-08,2018-01-14
儿感退热宁口服液,成都华神,0.0,0.0,0.0,2018-01-08,2018-01-14
小儿肺热咳喘口服液,黑葵花,0.0,0.0,0.0,2018-01-08,2018-01-14
小儿消积止咳口服液,鲁南厚普,800.0,-800.0,0.0,2018-01-08,2018-01-14
活力苏口服液*$,成都华神,0.0,0.0,0.0,2018-01-08,2018-01-14
小儿咳喘灵颗粒,武汉健民随州,240.0,-240.0,11328.0,2018-01-08,2018-01-14
咳喘宁口服液,苏先声汉合,0.0,-120.0,2604.0,2018-01-08,2018-01-14
复方银花解毒颗粒,亿帆制药,0.0,0.0,0.0,2018-01-08,2018-01-14
川黄口服液,川升和,0.0,-100.0,10500.0,2018-01-08,2018-01-14
连花清瘟胶囊,石家庄以岭,0.0,0.0,0.0,2018-01-08,2018-01-14
心通口服液,鲁南厚普,0.0,0.0,0.0,2018-01-08,2018-01-14
通天口服液*$,四川太极,0.0,0.0,0.0,2018-01-08,2018-01-14
蛇胆川贝液,广州潘高寿,0.0,0.0,0.0,2018-01-08,2018-01-14
回生口服液,四川天府,864.0,-288.0,25079.04,2018-01-08,2018-01-14
同仁大活络丸,京同仁堂,0.0,0.0,0.0,2018-01-08,2018-01-14
安络化纤丸,河北森隆,0.0,0.0,0.0,2018-01-08,2018-01-14
田七跌打丸,江西新和,0.0,0.0,0.0,2018-01-08,2018-01-14
金天格胶囊,西安金花,0.0,0.0,0.0,2018-01-08,2018-01-14
宫瘤清胶囊,四川升和,0.0,0.0,8143.2,2018-01-08,2018-01-14
十味龙胆花颗粒,西藏,0.0,-720.0,11520.0,2018-01-08,2018-01-14
健脾颗粒$,沪悦胜芜湖,0.0,0.0,0.0,2018-01-08,2018-01-14
止嗽化痰颗粒,南京同仁堂,0.0,0.0,0.0,2018-01-08,2018-01-14
槐耳颗粒,启东盖天力,0.0,0.0,30936.0,2018-01-08,2018-01-14
正柴胡饮颗粒#,南通精华,0.0,0.0,0.0,2018-01-08,2018-01-14
尿石通丸,东莞,540.0,0.0,4177.8,2018-01-08,2018-01-14
坤泰胶囊,贵阳新天,0.0,-1400.0,89964.0,2018-01-08,2018-01-14
排石颗粒,南京同仁堂,0.0,0.0,0.0,2018-01-08,2018-01-14
金水宝胶囊,江西金水宝,0.0,0.0,0.0,2018-01-08,2018-01-14
季德胜蛇药片,南通精华,0.0,0.0,0.0,2018-01-08,2018-01-14
接骨七厘片,湘珠海金沙,0.0,-100.0,11100.0,2018-01-08,2018-01-14
复方丹参片,合肥神鹿,0.0,0.0,0.0,2018-01-08,2018-01-14
冬凌草片,安阳路德,0.0,0.0,0.0,2018-01-08,2018-01-14
胃复春片,杭州胡庆余,0.0,0.0,0.0,2018-01-08,2018-01-14
活血养精膏,自制膏方,0.0,0.0,0.0,2018-01-08,2018-01-14
金乌骨通胶囊,贵盛世龙方,0.0,0.0,0.0,2018-01-08,2018-01-14
复方斑蝥胶囊,贵州益佰,0.0,-160.0,26217.6,2018-01-08,2018-01-14
乳癖散结*$,陕西白鹿,0.0,0.0,0.0,2018-01-08,2018-01-14
天舒胶囊,苏康缘,0.0,0.0,0.0,2018-01-08,2018-01-14
萆薢分清丸,吉林紫鑫,0.0,-300.0,17617.5,2018-01-08,2018-01-14
参莲胶囊,吉力源药业,0.0,0.0,0.0,2018-01-08,2018-01-14
龙虎人丹,沪中华,0.0,0.0,0.0,2018-01-08,2018-01-14
百令胶囊,杭中美华东,0.0,0.0,0.0,2018-01-08,2018-01-14
桂枝茯苓胶囊$,苏康缘,0.0,0.0,0.0,2018-01-08,2018-01-14
